Dia,Tienda,Clave Producto,Producto,Piezas,Ventas Monto,Existencias,Inventario Monto
2016/09/06,160 GALERIAS ZACATECAS,11956026569,BGM VASOS LOCOS,0,0,4,1676
2016/09/06,137 ANDARES GUADALAJARA,11956024607,DGB DIGIBIRD INDIVIDUAL,0,0,0,0
2016/09/06,159 PATRIA,11956027388,TMT ARMAS DE BATALLA CON SONIDO,0,0,6,3174
2016/09/06,136 PLAZA NEZA CD. JARDIN,11956026554,BGM MEMORIA PAW PATROL,0,0,1,209
2016/09/06,158 RIO MAYO,11956031362,AGB PELUCHE ASST  8 8 PK,0,0,6,2454
2016/09/06,135 SAN JERONIMO,11956027926,DNG SET CREATIVO,0,0,5,995
2016/09/06,158 RIO MAYO,11956024266,PAW VEHICULO BASICO,0,0,14,5586
2016/09/06,124 GALERIAS PACHUCA,11956023350,TMT CAPARAZON DE TORTUGAS,0,0,0,0
2016/09/06,134 POWER CENTER COACALCO,11956028541,PAW PELUCHE 10 NINO,0,0,4,1952
2016/09/06,157 TOWN CENTER ROSARIO,11956024608,DGB JAULA PARA DIGIBIRD,0,0,6,2334
2016/09/06,123 GALERIAS GUADALAJARA,11956026202,PAW INX COCHE RUBBLE,0,0,10,3490
2016/09/06,134 POWER CENTER COACALCO,11956017872,BGM HEDBANZ  ADULTOS,0,0,9,3510
2016/09/06,156 TABASCO 2000,11956026269,DWD CHIMUELO CONTRA DRAGON CON ARMADURA,0,0,1,529
2016/09/06,121 OUTLET PUEBLA,11956026569,BGM VASOS LOCOS,0,0,10,3900
2016/09/06,133 ALTARIA AGUASCALIENTES,11956024346,TMNT FIGURA BASICAS 5 TEMPORADA 2014 24PK,0,0,8,1912
2016/09/06,155 PEDREGAL,11956027388,TMT ARMAS DE BATALLA CON SONIDO,0,0,2,1058
2016/09/06,121 OUTLET PUEBLA,11956019724,MASCARA DE SULLEY,0,0,1,54
2016/09/06,132 LA CUSPIDE,11956026199,PAW INX CAJITA MARSHALL,0,0,0,0
2016/09/06,504 PRICE TOYS IZTAPALAPA,11956024525,STF MAQUINA DE COSER,0,0,36,29232
2016/09/06,154 ALTABRISA MERIDA,11956029033,BGM RETO EN FAMILIA,0,0,6,1854
2016/09/06,120 PUEBLA 5 DE MAYO,11956031037,SFP SET MAX Y SNOWBALL VINIL,0,0,21,6489
2016/09/06,131 FORUM COATZACOALCOS,11956026466,KNS KINETIC SAND SET CONSTRUCCION HELADOS,0,0,7,2093
2016/09/06,501 CENTRO JUGUETERO,11956028024,PPG PYS DLX FLIPPINACTION PLAYSET MML1PK,0,0,10,7890
2016/09/06,154 ALTABRISA MERIDA,11956020580,TMT FIGURAS 6 FLINGERZ,0,0,0,0
2016/09/06,120 PUEBLA 5 DE MAYO,11956024524,STF REPUESTOS DE TELA,0,0,8,1032
2016/09/06,130 PLAZA PATRIA,11956026618,PAW CACHORROS DE RES CATE,0,0,5,1495
2016/09/06,295 CEDIS JUGUETRON,11956026221,KNS ACK KINETIC SAND DOG DINO AST MX MML4PK,0,0,8,2312
2016/09/06,153 TUXTLA,11956024350,DWD CHIMUELO GIGANTE 23,0,0,8,6632
2016/09/06,119 LERMA,11956026208,PAW CACHORROS TRANSFORMABLES JUMBO,0,0,1,537
2016/09/06,129 CUERNAVACA SAN DIEGO,11956027321,PP RYDERS PAW PAD,0,0,1,299
2016/09/06,182 ECATEPEC,11956024479,PAW MINI FIGURAS,0,0,19,2071
2016/09/06,152 SAN LUIS CARSO,11956026423,TMT FIGURAS 6 LANZA Y ATACA,0,0,5,2045
2016/09/06,119 LERMA,11956018289,VSMILE S W TOY STORY 3,0,0,2,524
2016/09/06,128 PLAZA LAS AMERICAS,11956028541,PAW PELUCHE 10 NINO,0,0,13,6747
2016/09/06,180 JUGUETRON ONLINE,11956028759,TMT MOV2 ARMAS,0,0,8,3352
2016/09/06,151 VILLA HERMOSA LAS AMERICAS,11956027388,TMT ARMAS DE BATALLA CON SONIDO,0,0,4,2116
2016/09/06,118 TLALNEPANTLA,11956027389,PAW SET CACHORROS METALICOS,0,0,13,15236
2016/09/06,128 PLAZA LAS AMERICAS,11956018010,BGM HEDBANZ NINOS,0,0,28,8652
2016/09/06,177 BERNARDO QUINTANA,11956028762,TMT MOV2 FIGURA BASICA 5,0,0,11,2629
2016/09/06,150 SAN LUIS,11956028583,AGB FIG ACCION LUJO SONIDO,0,0,4,1636
2016/09/06,118 TLALNEPANTLA,11956013242,TECH DECK PATINETA INDIVUDUAL,0,0,-1,-120
2016/09/06,127 PREMIUM OUTLET,11956022532,PLUMA DE ESPIONAJE,0,0,12,3094
2016/09/06,117 TOLLIN CENTER,11956024270,PAW FIGURA PILOTOS DE RES CATE,0,0,23,3358
2016/09/06,127 PREMIUM OUTLET,11956014003,MB MINI PISTA FLIP TRACK,0,0,1,100
2016/09/06,116 ANGELOPOLIS,11956026759,SC KIT DE TELAS JUMBO,0,0,1,259
2016/09/06,126 GALERIAS CUERNAVACA,11956026069,DWD CHIMUELO ELECTRONICO DE LUJO,0,0,0,0
2016/09/06,115 PERINORTE,11956028583,AGB FIG ACCION LUJO SONIDO,0,0,2,818
2016/09/06,125 LEON,11956026593,PAW CACHORROS HEROES,0,0,4,836
2016/09/06,114 C. C. SANTA FE,11956031728,DOG ZOOMER ZUPPIES,0,0,17,17493
2016/09/06,124 GALERIAS PACHUCA,11956027927,DNG SET DE VIAJE,0,0,3,1197
2016/09/06,114 C. C. SANTA FE,11956023350,TMT CAPARAZON DE TORTUGAS,0,0,0,0
2016/09/06,113 GALERIAS INSURGENTES,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,18,8982
2016/09/06,112 GALERIAS COAPÁ,11956027389,PAW SET CACHORROS METALICOS,0,0,23,28497
2016/09/06,110 PLAZA CIBELES IRAPUATO,11956028637,MEC NEW 25 MODELS SET,0,0,8,10792
2016/09/06,110 PLAZA CIBELES IRAPUATO,11956022492,MINI PELUCHES DRAGON DE 8,0,0,4,907
2016/09/06,109 PABELLON POLANCO,11956024608,DGB JAULA PARA DIGIBIRD,0,0,18,7002
2016/09/06,108 PLAZA LINDAVISTA,11956026221,KNS ACK KINETIC SAND DOG DINO AST MX MML4PK,0,0,0,0
2016/09/06,108 PLAZA LINDAVISTA,11956018444,SET BASICO SAFARI,0,0,1,140
2016/09/06,107 CENTRAL DE ABASTOS,11956027926,DNG SET CREATIVO,0,0,12,2160
2016/09/06,107 CENTRAL DE ABASTOS,11956014594,BAKU PACK,0,0,20,3500
2016/09/06,106 REAL CENTER GUADALAJARA,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,0,0,6,1254
2016/09/06,105 GALERÍAS METEPEC,11956026199,PAW INX CAJITA MARSHALL,0,0,5,1445
2016/09/06,104 MUNDO E,11956026693,KNS KINETIC SAND MARIPOSA VOLCAN,0,0,5,1745
2016/09/06,103 INSURGENTES,11956028021,PPG PYS MINI ACTION PLAYSET AST MML4PK,0,0,4,1636
2016/09/06,103 INSURGENTES,11956022492,MINI PELUCHES DRAGON DE 8,0,0,0,-129
2016/09/06,102 SAN COSME,11956024524,STF REPUESTOS DE TELA,0,0,2,258
2016/09/06,177 BERNARDO QUINTANA,11956023812,BGM TIBURON A LA VISTA,0,0,2,552
2016/09/06,101 GALERÍAS QUERETARO,11956026426,TMNT FIGURA CON SONIDO 6,0,0,1,439
2016/09/06,176 VIA VALLEJO,11956024266,PAW VEHICULO BASICO,0,0,23,9177
2016/09/06,156 TABASCO 2000,11956024266,PAW VEHICULO BASICO,1,399,0,0
2016/09/06,175 GALERIAS TOLUCA,11956024270,PAW FIGURA PILOTOS DE RES CATE,0,0,9,1431
2016/09/06,174 GOURMETERIA,11956025002,KNS KINETIC SAND NEON 170 G,0,0,6,894
2016/09/06,173 GALERIAS SERDAN,11956026427,VEHICULO BASICO CON FIGURA,0,0,1,439
2016/09/06,150 SAN LUIS,11956022445,DRAGONES DE PELUCHE SIN SONIDO,0,0,3,498
2016/09/06,172 GALERIAS MAZATLAN,11956027321,PP RYDERS PAW PAD,0,0,1,299
2016/09/06,149 LEÒN PLAZA MAYOR,11956024269,PAW PELUCHE BASICO 8,0,0,39,12051
2016/09/06,171 TECAMACHALCO,11956028021,PPG PYS MINI ACTION PLAYSET AST MML4PK,0,0,4,1636
2016/09/06,148 GRAN PLAZA MERIDA,11956026221,KNS ACK KINETIC SAND DOG DINO AST MX MML4PK,0,0,3,867
2016/09/06,157 TOWN CENTER ROSARIO,11956026208,PAW CACHORROS TRANSFORMABLES JUMBO,0,0,2,1158
2016/09/06,123 GALERIAS GUADALAJARA,11956026569,BGM VASOS LOCOS,0,0,14,5866
2016/09/06,134 POWER CENTER COACALCO,11956020693,BATALLA DE LOS SEXOS,0,0,6,2166
2016/09/06,156 TABASCO 2000,11956026593,PAW CACHORROS HEROES,0,0,4,836
2016/09/06,121 OUTLET PUEBLA,11956027388,TMT ARMAS DE BATALLA CON SONIDO,0,0,1,488
2016/09/06,133 ALTARIA AGUASCALIENTES,11956025222,KNS KIT DE PLAYA KINETIC SAND,0,0,2,578
2016/09/06,155 PEDREGAL,11956028029,PPG 6 DELUXE DOLL AST MML 3PK,0,0,15,6735
2016/09/06,121 OUTLET PUEBLA,11956020314,PLP 18 ABEJITA,0,0,0,-114
2016/09/06,132 LA CUSPIDE,11956026466,KNS KINETIC SAND SET CONSTRUCCION HELADOS,0,0,4,1196
2016/09/06,504 PRICE TOYS IZTAPALAPA,11956027870,DNG SET CON VIDA,0,0,33,16896
2016/09/06,155 PEDREGAL,11956019459,TMNT FIGURAS DE 6  CON SONIDO,0,0,17,6953
2016/09/06,121 OUTLET PUEBLA,11956013250,PRN ACK PAPERONI VARIETY PK MTL,0,0,3,764
2016/09/06,131 FORUM COATZACOALCOS,11956027114,PAW INX CAJITA RUBBLE,0,0,2,578
2016/09/06,501 CENTRO JUGUETERO,11956028760,TMT MOVIE 2 FIGURAS 11,0,0,14,9856
2016/09/06,154 ALTABRISA MERIDA,11956023812,BGM TIBURON A LA VISTA,0,0,3,1011
2016/09/06,120 PUEBLA 5 DE MAYO,11956025222,KNS KIT DE PLAYA KINETIC SAND,0,0,1,289
2016/09/06,130 PLAZA PATRIA,11956027927,DNG SET DE VIAJE,0,0,4,1596
2016/09/06,295 CEDIS JUGUETRON,11956028760,TMT MOVIE 2 FIGURAS 11,0,0,36,25164
2016/09/06,153 TUXTLA,11956026113,TMT MUTATIONS MASCOTA A TORTUGA NINJA,0,0,1,409
2016/09/06,119 LERMA,11956026569,BGM VASOS LOCOS,0,0,10,3900
2016/09/06,129 CUERNAVACA SAN DIEGO,11956027989,SFP PELUCHE DE LUJO CON SONIDO,0,0,2,1858
2016/09/06,182 ECATEPEC,11956026203,PAW INX COCHE CHASE,0,0,0,0
2016/09/06,152 SAN LUIS CARSO,11956026609,PAW CAMION PAW PATROLLER,0,0,2,4358
2016/09/06,119 LERMA,11956019459,TMNT FIGURAS DE 6  CON SONIDO,0,0,1,381
2016/09/06,128 PLAZA LAS AMERICAS,11956028759,TMT MOV2 ARMAS,0,0,8,3352
2016/09/06,181 VISTA HERMOSA,11956019459,TMNT FIGURAS DE 6  CON SONIDO,0,0,6,2454
2016/09/06,151 VILLA HERMOSA LAS AMERICAS,11956028029,PPG 6 DELUXE DOLL AST MML 3PK,0,0,3,1347
2016/09/06,118 TLALNEPANTLA,11956028541,PAW PELUCHE 10 NINO,0,0,11,5368
2016/09/06,128 PLAZA LAS AMERICAS,11956022492,MINI PELUCHES DRAGON DE 8,0,0,0,-129
2016/09/06,180 JUGUETRON ONLINE,11956020276,DWD MINI DRAGONES,0,0,6,834
2016/09/06,150 SAN LUIS,11956031362,AGB PELUCHE ASST  8 8 PK,0,0,7,2863
2016/09/06,118 TLALNEPANTLA,11956019464,TMNT FIGURAS RETRO 6,0,0,1,200
2016/09/06,127 PREMIUM OUTLET,11956023814,BGM BIGOTAZO,0,0,5,1270
2016/09/06,117 TOLLIN CENTER,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,12,5400
2016/09/06,127 PREMIUM OUTLET,11956014922,TD PATINETA CON ACCESORIO,0,0,14,1834
2016/09/06,116 ANGELOPOLIS,11956027926,DNG SET CREATIVO,0,0,18,3582
2016/09/06,126 GALERIAS CUERNAVACA,11956026425,TMNT FIGURA 2 5,0,0,1,209
2016/09/06,115 PERINORTE,11956031362,AGB PELUCHE ASST  8 8 PK,0,0,7,2863
2016/09/06,125 LEON,11956027389,PAW SET CACHORROS METALICOS,0,0,5,6195
2016/09/06,115 PERINORTE,11956020699,BGM HIJOS CONTRA PADRES,0,0,9,2511
2016/09/06,124 GALERIAS PACHUCA,11956028590,DNG MEGA SET,0,0,3,1797
2016/09/06,114 C. C. SANTA FE,11956024350,DWD CHIMUELO GIGANTE 23,0,0,6,4974
2016/09/06,113 GALERIAS INSURGENTES,11956026426,TMNT FIGURA CON SONIDO 6,0,0,0,0
2016/09/06,112 GALERIAS COAPÁ,11956028541,PAW PELUCHE 10 NINO,0,0,18,9342
2016/09/06,110 PLAZA CIBELES IRAPUATO,11956031649,TMT MOV2 CAMION C FIGURA,0,0,2,2898
2016/09/06,110 PLAZA CIBELES IRAPUATO,11956024269,PAW PELUCHE BASICO 8,0,0,38,11742
2016/09/06,109 PABELLON POLANCO,11956026203,PAW INX COCHE CHASE,0,0,1,399
2016/09/06,108 PLAZA LINDAVISTA,11956026569,BGM VASOS LOCOS,0,0,4,1676
2016/09/06,108 PLAZA LINDAVISTA,11956019673,SET DE JUEGO ROLL A SCARE,0,0,14,3550.8
2016/09/06,107 CENTRAL DE ABASTOS,11956028577,AGB SET RESORTERA,0,0,0,0
2016/09/06,107 CENTRAL DE ABASTOS,11956019676,FIGURA BASICA DE 5,0,0,9,1057.8
2016/09/06,106 REAL CENTER GUADALAJARA,11956024608,DGB JAULA PARA DIGIBIRD,0,0,16,6224
2016/09/06,105 GALERÍAS METEPEC,11956026554,BGM MEMORIA PAW PATROL,0,0,3,627
2016/09/06,104 MUNDO E,11956027969,KNS KINETIC SAND SET PAW PATROL,0,0,1,499
2016/09/06,103 INSURGENTES,11956028699,PAW INX CAMION,0,0,2,1598
2016/09/06,103 INSURGENTES,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,0,0,21,4389
2016/09/06,102 SAN COSME,11956026202,PAW INX COCHE RUBBLE,0,0,1,349
2016/09/06,177 BERNARDO QUINTANA,11956024525,STF MAQUINA DE COSER,0,0,0,0
2016/09/06,101 GALERÍAS QUERETARO,11956026715,MEC 3 MOD INSECTOS,0,0,5,1495
2016/09/06,176 VIA VALLEJO,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,12,5988
2016/09/06,167 TECNOLOGICO METEPEC,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,2,418,0,0
2016/09/06,175 GALERIAS TOLUCA,11956025222,KNS KIT DE PLAYA KINETIC SAND,0,0,0,0
2016/09/06,107 CENTRAL DE ABASTOS,11956019459,TMNT FIGURAS DE 6  CON SONIDO,1,381,0,0
2016/09/06,174 GOURMETERIA,11956026425,TMNT FIGURA 2 5,0,0,2,418
2016/09/06,173 GALERIAS SERDAN,11956027114,PAW INX CAJITA RUBBLE,0,0,0,0
2016/09/06,150 SAN LUIS,11956024163,DWD DRAGON Y VIKINGO,0,0,1,369
2016/09/06,172 GALERIAS MAZATLAN,11956027989,SFP PELUCHE DE LUJO CON SONIDO,0,0,0,0
2016/09/06,149 LEÒN PLAZA MAYOR,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,13,6487
2016/09/06,171 TECAMACHALCO,11956028699,PAW INX CAMION,0,0,1,799
2016/09/06,148 GRAN PLAZA MERIDA,11956026593,PAW CACHORROS HEROES,0,0,2,418
2016/09/06,171 TECAMACHALCO,11956020693,BATALLA DE LOS SEXOS,0,0,4,1556
2016/09/06,147 MONTEJO,11956027992,SFP FIG ACCION SONIDO,0,0,1,519
2016/09/06,170 METROPOLI PATRIOTISMO,11956024163,DWD DRAGON Y VIKINGO,0,0,5,1845
2016/09/06,146 ALTABRISA TABASCO,11956028029,PPG 6 DELUXE DOLL AST MML 3PK,0,0,6,2694
2016/09/06,169 GALERIAS CAMPECHE,11956024527,STF REPUESTOS DE ANIMALES Y ALIMENTOS,0,0,2,378
2016/09/06,145 XALAPA LAS ANIMAS,11956031649,TMT MOV2 CAMION C FIGURA,0,0,2,2898
2016/09/06,168 OAXACA,11956026423,TMT FIGURAS 6 LANZA Y ATACA,0,0,0,0
2016/09/06,145 XALAPA LAS ANIMAS,11956020693,BATALLA DE LOS SEXOS,0,0,3,1167
2016/09/06,167 TECNOLOGICO METEPEC,11956027321,PP RYDERS PAW PAD,0,0,0,0
2016/09/06,144 XALAPA LAS AMERICAS,11956024608,DGB JAULA PARA DIGIBIRD,0,0,29,11281
2016/09/06,167 TECNOLOGICO METEPEC,11956017872,BGM HEDBANZ  ADULTOS,0,0,23,9637
2016/09/06,143 CORDOBA,11956026201,PAW INX TORRE,0,0,0,0
2016/09/06,166 PLAZA CRYSTAL,11956022663,MASCARA DE TORTUGA NINJA,0,0,2,498
2016/09/06,142 URUAPAN AGORA,11956026593,PAW CACHORROS HEROES,0,0,6,1254
2016/09/06,165 SAN JUAN DEL RIO,11956024479,PAW MINI FIGURAS,0,0,18,1962
2016/09/06,141 LAS AMERICAS BOCA DEL RIO,11956027969,KNS KINETIC SAND SET PAW PATROL,0,0,7,3493
2016/09/06,164 LEON SUR,11956026202,PAW INX COCHE RUBBLE,0,0,4,1396
2016/09/06,140 PALMAS,11956028541,PAW PELUCHE 10 NINO,0,0,9,4671
2016/09/06,163 ANTEA QUERETARO,11956026693,KNS KINETIC SAND MARIPOSA VOLCAN,0,0,3,1047
2016/09/06,139 GALERIAS ATIZAPAN,11956031649,TMT MOV2 CAMION C FIGURA,0,0,1,1449
2016/09/06,162 PLAZA TLALNEPANTLA,11956027388,TMT ARMAS DE BATALLA CON SONIDO,0,0,2,1058
2016/09/06,139 GALERIAS ATIZAPAN,11956024163,DWD DRAGON Y VIKINGO,0,0,6,2214
2016/09/06,161 GALERIAS CELAYA,11956027926,DNG SET CREATIVO,0,0,6,1194
2016/09/06,138 PLAZA VALLE ORIZABA,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,6,2994
2016/09/06,160 GALERIAS ZACATECAS,11956028577,AGB SET RESORTERA,0,0,3,1437
2016/09/06,137 ANDARES GUADALAJARA,11956026693,KNS KINETIC SAND MARIPOSA VOLCAN,0,0,0,0
2016/09/06,159 PATRIA,11956031037,SFP SET MAX Y SNOWBALL VINIL,0,0,27,8343
2016/09/06,136 PLAZA NEZA CD. JARDIN,11956028021,PPG PYS MINI ACTION PLAYSET AST MML4PK,0,0,8,3272
2016/09/06,159 PATRIA,11956023924,HADA FLYING FAIRY CON LUZ,0,0,3,2123
2016/09/06,136 PLAZA NEZA CD. JARDIN,11956019459,TMNT FIGURAS DE 6  CON SONIDO,0,0,11,4499
2016/09/06,158 RIO MAYO,11956026410,KNS KINETIC SAND GEMAS PRECIOSAS,0,0,3,1047
2016/09/06,135 SAN JERONIMO,11956020276,DWD MINI DRAGONES,0,0,13,1807
2016/09/06,157 TOWN CENTER ROSARIO,11956027033,PAW CACHORROS AEREOS,0,0,3,897
2016/09/06,123 GALERIAS GUADALAJARA,11956027345,DGB DIGIOWL INDIVIDUAL,0,0,29,7511
2016/09/06,134 POWER CENTER COACALCO,11956024266,PAW VEHICULO BASICO,0,0,20,7420
2016/09/06,156 TABASCO 2000,11956027969,KNS KINETIC SAND SET PAW PATROL,0,0,5,2495
2016/09/06,121 OUTLET PUEBLA,11956028590,DNG MEGA SET,0,0,4,2160
2016/09/06,133 ALTARIA AGUASCALIENTES,11956026462,TMT MEGA FIGURA 11 CLASICA CON VILLANO,0,0,2,1318
2016/09/06,155 PEDREGAL,11956029033,BGM RETO EN FAMILIA,0,0,4,1236
2016/09/06,121 OUTLET PUEBLA,11956021803,MICRO SET DE ESPIONAJE,0,0,14,2147
2016/09/06,132 LA CUSPIDE,11956027454,PAW TABLETA DE RYDER,0,0,6,2214
2016/09/06,505 PRICE TOYS ECATEPEC,11956024270,PAW FIGURA PILOTOS DE RES CATE,0,0,96,12288
2016/09/06,155 PEDREGAL,11956023812,BGM TIBURON A LA VISTA,0,0,1,93
2016/09/06,121 OUTLET PUEBLA,11956014601,MS SET REPOSTERIA,0,0,2,638
2016/09/06,131 FORUM COATZACOALCOS,11956028541,PAW PELUCHE 10 NINO,0,0,4,2076
2016/09/06,502 PRICE TOYS GUADALAJARA,11956026554,BGM MEMORIA PAW PATROL,0,0,24,4104
2016/09/06,154 ALTABRISA MERIDA,11956025002,KNS KINETIC SAND NEON 170 G,0,0,1,149
2016/09/06,120 PUEBLA 5 DE MAYO,11956026569,BGM VASOS LOCOS,0,0,20,8380
2016/09/06,130 PLAZA PATRIA,11956028759,TMT MOV2 ARMAS,0,0,3,1257
2016/09/06,501 CENTRO JUGUETERO,11956022445,DRAGONES DE PELUCHE SIN SONIDO,0,0,16,3184
2016/09/06,153 TUXTLA,11956026569,BGM VASOS LOCOS,0,0,5,2095
2016/09/06,119 LERMA,11956027969,KNS KINETIC SAND SET PAW PATROL,0,0,4,1800
2016/09/06,129 CUERNAVACA SAN DIEGO,11956029033,BGM RETO EN FAMILIA,0,0,4,1236
2016/09/06,182 ECATEPEC,11956027991,SFP FIG ACCION,0,0,22,3498
2016/09/06,152 SAN LUIS CARSO,11956027927,DNG SET DE VIAJE,0,0,3,1197
2016/09/06,119 LERMA,11956019779,FIGURA INDIVIDUAL DE 2,0,0,9,483.8
2016/09/06,129 CUERNAVACA SAN DIEGO,11956020259,DWD DRAGONES DE ACCION,0,0,6,2214
2016/09/06,181 VISTA HERMOSA,11956024527,STF REPUESTOS DE ANIMALES Y ALIMENTOS,0,0,8,1512
2016/09/06,151 VILLA HERMOSA LAS AMERICAS,11956031037,SFP SET MAX Y SNOWBALL VINIL,0,0,5,1545
2016/09/06,118 TLALNEPANTLA,11956031649,TMT MOV2 CAMION C FIGURA,0,0,1,1368
2016/09/06,128 PLAZA LAS AMERICAS,11956024607,DGB DIGIBIRD INDIVIDUAL,0,0,24,6216
2016/09/06,180 JUGUETRON ONLINE,11956024607,DGB DIGIBIRD INDIVIDUAL,0,0,12,3108
2016/09/06,151 VILLA HERMOSA LAS AMERICAS,11956022445,DRAGONES DE PELUCHE SIN SONIDO,0,0,16,3085
2016/09/06,118 TLALNEPANTLA,11956022663,MASCARA DE TORTUGA NINJA,0,0,3,672
2016/09/06,127 PREMIUM OUTLET,11956025222,KNS KIT DE PLAYA KINETIC SAND,0,0,0,0
2016/09/06,117 TOLLIN CENTER,11956026466,KNS KINETIC SAND SET CONSTRUCCION HELADOS,0,0,6,1620
2016/09/06,127 PREMIUM OUTLET,11956017574,ZOOBLES SET DE FIESTA,0,0,15,9120.5
2016/09/06,116 ANGELOPOLIS,11956028640,KNS BLD KINETIC BUILD SET DE JUEGO,0,0,9,3411
2016/09/06,126 GALERIAS CUERNAVACA,11956026754,FLYING FAIRY PRINCESA,0,0,7,5194
2016/09/06,116 ANGELOPOLIS,11956020693,BATALLA DE LOS SEXOS,0,0,4,1556
2016/09/06,125 LEON,11956028590,DNG MEGA SET,0,0,3,1797
2016/09/06,115 PERINORTE,11956024350,DWD CHIMUELO GIGANTE 23,0,0,1,829
2016/09/06,125 LEON,11956019464,TMNT FIGURAS RETRO 6,0,0,5,1796
2016/09/06,114 C. C. SANTA FE,11956026203,PAW INX COCHE CHASE,0,0,0,0
2016/09/06,113 GALERIAS INSURGENTES,11956027114,PAW INX CAJITA RUBBLE,0,0,1,289
2016/09/06,112 GALERIAS COAPÁ,11956031362,AGB PELUCHE ASST  8 8 PK,0,0,3,1227
2016/09/06,112 GALERIAS COAPÁ,11956022445,DRAGONES DE PELUCHE SIN SONIDO,0,0,3,498
2016/09/06,110 PLAZA CIBELES IRAPUATO,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,23,11477
2016/09/06,109 PABELLON POLANCO,11956026715,MEC 3 MOD INSECTOS,0,0,5,1495
2016/09/06,108 PLAZA LINDAVISTA,11956027927,DNG SET DE VIAJE,0,0,4,1596
2016/09/06,108 PLAZA LINDAVISTA,11956020315,UNICORNIO,0,0,3,506
2016/09/06,107 CENTRAL DE ABASTOS,11956033740,PAW CACHORROS TRANSFORMABLES JUMBO ASST,0,0,3,1611
2016/09/06,107 CENTRAL DE ABASTOS,11956022663,MASCARA DE TORTUGA NINJA,0,0,5,1120
2016/09/06,106 REAL CENTER GUADALAJARA,11956026426,TMNT FIGURA CON SONIDO 6,0,0,1,439
2016/09/06,105 GALERÍAS METEPEC,11956027321,PP RYDERS PAW PAD,0,0,0,0
2016/09/06,104 MUNDO E,11956028762,TMT MOV2 FIGURA BASICA 5,0,0,19,4541
2016/09/06,104 MUNDO E,11956019464,TMNT FIGURAS RETRO 6,0,0,0,-199
2016/09/06,103 INSURGENTES,11956024977,MDL SET MULTIMODAL 5 MODELOS,0,0,0,0
2016/09/06,102 SAN COSME,11956026693,KNS KINETIC SAND MARIPOSA VOLCAN,0,0,3,1047
2016/09/06,177 BERNARDO QUINTANA,11956026410,KNS KINETIC SAND GEMAS PRECIOSAS,0,0,2,698
2016/09/06,101 GALERÍAS QUERETARO,11956027989,SFP PELUCHE DE LUJO CON SONIDO,0,0,5,4645
2016/09/06,176 VIA VALLEJO,11956026609,PAW CAMION PAW PATROLLER,0,0,4,8716
2016/09/06,501 CENTRO JUGUETERO,11956024163,DWD DRAGON Y VIKINGO,1,294.4000015258789,0,0
2016/09/06,175 GALERIAS TOLUCA,11956026554,BGM MEMORIA PAW PATROL,0,0,0,0
2016/09/06,115 PERINORTE,11956024269,PAW PELUCHE BASICO 8,1,309,0,0
2016/09/06,174 GOURMETERIA,11956027341,DGB DIGIBIRD 2 EN 1 STAND DE ARBOL,0,0,4,2196
2016/09/06,173 GALERIAS SERDAN,11956028029,PPG 6 DELUXE DOLL AST MML 3PK,0,0,6,2694
2016/09/06,150 SAN LUIS,11956025222,KNS KIT DE PLAYA KINETIC SAND,0,0,0,0
2016/09/06,172 GALERIAS MAZATLAN,11956028760,TMT MOVIE 2 FIGURAS 11,0,0,2,1398
2016/09/06,149 LEÒN PLAZA MAYOR,11956026555,BGM AVENTURAS PAW PATROL,0,0,2,518
2016/09/06,172 GALERIAS MAZATLAN,11956019660,TMNT MEGAFIGURAS DE BATALLA 11,0,0,6,4194
2016/09/06,148 GRAN PLAZA MERIDA,11956027927,DNG SET DE VIAJE,0,0,2,798
2016/09/06,171 TECAMACHALCO,11956024346,TMNT FIGURA BASICAS 5 TEMPORADA 2014 24PK,0,0,16,3824
2016/09/06,147 MONTEJO,11956029033,BGM RETO EN FAMILIA,0,0,7,2163
2016/09/06,170 METROPOLI PATRIOTISMO,11956025222,KNS KIT DE PLAYA KINETIC SAND,0,0,2,578
2016/09/06,146 ALTABRISA TABASCO,11956031362,AGB PELUCHE ASST  8 8 PK,0,0,7,2863
2016/09/06,169 GALERIAS CAMPECHE,11956026427,VEHICULO BASICO CON FIGURA,0,0,2,878
2016/09/06,146 ALTABRISA TABASCO,11956020699,BGM HIJOS CONTRA PADRES,0,0,6,1674
2016/09/06,168 OAXACA,11956026759,SC KIT DE TELAS JUMBO,0,0,2,518
2016/09/06,145 XALAPA LAS ANIMAS,11956024350,DWD CHIMUELO GIGANTE 23,0,0,3,2487
2016/09/06,167 TECNOLOGICO METEPEC,11956028574,AGB SPEEDSTERS,0,0,20,1780
2016/09/06,144 XALAPA LAS AMERICAS,11956026208,PAW CACHORROS TRANSFORMABLES JUMBO,0,0,0,0
